lat,lng,province,province_id,region,region_id,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,seasonal_multiplier,risk_level
20.562163,106.390347,Hưng Yên,20,north,0,1,0,flood,0,3,1,2,0.3,1
21.684727,104.744716,Tuyên Quang,13,north,0,3,0,flood,0,3,3,2,0.2,1
20.693787,105.95539,Bắc Ninh,18,north,0,4,0,landslide,1,2,1,2,0.3,1
21.04406,106.055902,Hà Nam,22,north,0,3,0,flood,0,3,1,2,0.2,1
21.709983,103.507117,Điện Biên,5,north,0,12,1,flood,0,3,4,1,0.5,1
14.763217,108.487968,Quảng Ngãi,33,central,1,7,2,flood,0,5,3,4,0.7,4
9.309799,105.315301,Cà Mau,62,south,3,11,1,flood,0,4,1,2,0.9,3
21.675327,103.197028,Điện Biên,5,north,0,6,2,landslide,1,3,4,1,0.6,2
20.604671,106.517454,Nam Định,23,north,0,3,0,landslide,1,4,1,3,0.2,1
9.765816,106.111758,Bến Tre,52,south,3,4,0,landslide,1,4,1,2,0.3,1
10.868462,107.072494,Đồng Nai,48,south,3,7,2,storm,2,3,1,2,0.6,1
11.791482,106.771455,Bình Dương,47,south,3,10,2,storm,2,3,1,1,1.0,1
10.751072,106.882431,Bà Rịa-Vũng Tàu,49,south,3,11,1,storm,2,3,1,2,0.8,2
9.822403,105.855151,Trà Vinh,53,south,3,11,1,flood,0,4,1,2,0.9,4
13.329939,109.283184,Bình Định,34,central,1,9,2,landslide,1,4,3,4,1.0,3
15.424153,108.929819,Quảng Ngãi,33,central,1,4,0,flood,0,5,3,4,0.3,1
20.563056,107.403509,Quảng Ninh,2,north,0,8,2,landslide,1,3,2,3,0.8,1
10.955232,106.137753,Bình Dương,47,south,3,4,0,landslide,1,3,1,1,0.3,1
21.614477,106.615831,Bắc Giang,17,north,0,12,1,storm,2,3,2,2,0.4,1
22.233231,105.731714,Bắc Kạn,12,north,0,11,1,storm,2,3,4,2,0.8,2
22.04104,104.858989,Tuyên Quang,13,north,0,7,2,storm,2,3,3,2,0.6,1
16.589804,107.160938,Quảng Trị,29,central,1,2,0,flood,0,5,4,5,0.2,1
10.737757,106.102946,Tiền Giang,51,south,3,11,1,storm,2,4,1,2,0.8,2
9.935399,106.469061,Sóc Trăng,60,south,3,9,2,landslide,1,4,1,2,1.0,1
20.577327,105.739771,Hòa Bình,8,north,0,9,2,landslide,1,3,4,2,1.0,4
22.980022,104.42568,Lào Cai,3,north,0,5,1,flood,0,4,5,2,0.5,2
21.809237,104.779564,Tuyên Quang,13,north,0,12,1,landslide,1,3,3,2,0.4,1
11.329737,106.321023,Bình Dương,47,south,3,6,2,storm,2,3,1,1,0.5,1
12.112165,108.621373,Lâm Đồng,43,highlands,2,11,1,flood,0,3,4,2,0.9,2
19.381581,105.090831,Nghệ An,26,central,1,2,0,storm,2,5,4,4,0.1,1
16.48063,107.378939,Quảng Trị,29,central,1,6,2,landslide,1,5,4,5,0.6,2
13.897249,108.452419,Gia Lai,40,highlands,2,2,0,landslide,1,3,3,2,0.2,1
21.395004,105.01231,Phú Thọ,15,north,0,5,1,flood,0,3,2,2,0.5,2
14.469275,107.964448,Kon Tum,39,highlands,2,12,1,landslide,1,3,4,2,0.4,2
21.57414,105.31893,Vĩnh Phúc,16,north,0,3,0,landslide,1,2,1,2,0.2,1
12.42171,109.076617,Khánh Hòa,36,central,1,7,2,landslide,1,4,2,4,0.7,1
22.236128,105.155489,Tuyên Quang,13,north,0,6,2,flood,0,3,3,2,0.6,2
22.790403,103.623389,Lai Châu,7,north,0,3,0,storm,2,4,5,1,0.1,1
10.684398,106.168577,Vĩnh Long,54,south,3,2,0,landslide,1,4,1,1,0.2,1
10.929565,106.588105,Long An,50,south,3,10,2,storm,2,4,1,1,1.0,1
16.092009,107.329788,Thừa Thiên Huế,30,central,1,2,0,flood,0,5,4,5,0.2,1
9.969504,107.250909,Bà Rịa-Vũng Tàu,49,south,3,8,2,flood,0,3,1,2,0.8,2
11.366799,106.537091,Bình Phước,45,south,3,5,1,landslide,1,2,2,1,0.5,1
13.566711,107.734532,Gia Lai,40,highlands,2,10,2,landslide,1,3,3,2,1.0,3
21.730269,103.329993,Điện Biên,5,north,0,2,0,storm,2,3,4,1,0.1,1
20.828583,106.228765,Hải Dương,19,north,0,2,0,flood,0,3,1,2,0.2,1
22.112636,104.542996,Yên Bái,4,north,0,12,1,storm,2,4,4,2,0.4,1
20.361988,106.813234,Thái Bình,21,north,0,4,0,storm,2,4,1,3,0.2,1
10.97558,106.49454,Long An,50,south,3,5,1,storm,2,4,1,1,0.3,1
21.259323,105.474704,Thái Nguyên,9,north,0,12,1,flood,0,3,2,2,0.5,2
9.241056,105.478545,Cà Mau,62,south,3,12,1,landslide,1,4,1,2,0.4,1
9.842509,105.593181,Hậu Giang,59,south,3,5,1,landslide,1,4,1,1,0.5,1
15.403534,108.264175,Quảng Nam,32,central,1,10,2,landslide,1,5,4,5,1.0,4
10.251987,106.033314,Tiền Giang,51,south,3,7,2,flood,0,4,1,2,0.7,2
21.41488,102.610689,Điện Biên,5,north,0,9,2,storm,2,3,4,1,0.9,1
11.306721,106.905469,Đồng Nai,48,south,3,3,0,flood,0,3,1,2,0.2,1
11.601113,106.510294,Bình Dương,47,south,3,9,2,storm,2,3,1,1,0.9,1
12.538049,108.614394,Khánh Hòa,36,central,1,8,2,storm,2,4,2,4,0.7,3
21.559201,103.9881,Sơn La,6,north,0,9,2,storm,2,3,5,2,0.9,2
21.665197,104.003774,Sơn La,6,north,0,6,2,flood,0,3,5,2,0.6,2
17.101879,107.503728,Quảng Trị,29,central,1,6,2,landslide,1,5,4,5,0.6,2
20.645819,106.951387,Hải Phòng,1,north,0,12,1,landslide,1,4,1,3,0.4,1
13.980096,107.813165,Gia Lai,40,highlands,2,4,0,flood,0,3,3,2,0.3,1
20.199074,105.782532,Ninh Bình,24,north,0,12,1,storm,2,4,2,2,0.4,1
14.04406,107.61977,Gia Lai,40,highlands,2,8,2,storm,2,3,3,2,0.7,1
21.695093,102.939862,Điện Biên,5,north,0,12,1,landslide,1,3,4,1,0.4,1
21.371283,102.837628,Điện Biên,5,north,0,8,2,landslide,1,3,4,1,0.8,3
9.627601,106.13761,Hậu Giang,59,south,3,4,0,flood,0,4,1,1,0.3,1
12.748066,109.168428,Khánh Hòa,36,central,1,1,0,flood,0,4,2,4,0.3,2
11.557584,109.251518,Ninh Thuận,37,central,1,9,2,landslide,1,3,2,3,1.0,2
22.273183,105.94905,Bắc Kạn,12,north,0,6,2,flood,0,3,4,2,0.6,2
20.9843,104.276575,Sơn La,6,north,0,9,2,landslide,1,3,5,2,1.0,5
20.629572,105.902281,Hưng Yên,20,north,0,7,2,landslide,1,3,1,2,0.7,1
20.554877,107.7232,Quảng Ninh,2,north,0,2,0,flood,0,3,2,3,0.2,1
11.162008,108.714454,Ninh Thuận,37,central,1,10,2,landslide,1,3,2,3,1.0,2
17.426682,106.403191,Quảng Bình,28,central,1,8,2,storm,2,5,4,5,0.7,3
10.403315,105.935647,Trà Vinh,53,south,3,4,0,flood,0,4,1,2,0.3,1
13.494442,108.410151,Gia Lai,40,highlands,2,6,2,flood,0,3,3,2,0.6,2
22.292411,107.019398,Lạng Sơn,10,north,0,1,0,storm,2,3,3,2,0.2,1
16.220841,107.52764,Thừa Thiên Huế,30,central,1,8,2,storm,2,5,4,5,0.7,3
20.226686,106.600445,Nam Định,23,north,0,12,1,landslide,1,4,1,3,0.4,1
20.550372,105.99739,Hà Nội,0,north,0,2,0,storm,2,3,1,2,0.1,1
21.622464,105.156278,Yên Bái,4,north,0,3,0,flood,0,4,4,2,0.2,1
21.196223,102.690005,Điện Biên,5,north,0,1,0,flood,0,3,4,1,0.3,1
20.677585,106.34807,Nam Định,23,north,0,6,2,landslide,1,4,1,3,0.6,1
11.739771,107.038309,Bình Phước,45,south,3,5,1,storm,2,2,2,1,0.3,1
10.281058,107.529457,Bà Rịa-Vũng Tàu,49,south,3,11,1,flood,0,3,1,2,0.9,3
11.114543,109.313467,Ninh Thuận,37,central,1,6,2,flood,0,3,2,3,0.6,1
20.474771,105.457866,Hà Nam,22,north,0,1,0,flood,0,3,1,2,0.3,1
19.925582,105.916299,Thanh Hóa,25,central,1,10,2,flood,0,5,3,4,1.0,5
21.021204,106.013179,Hà Nội,0,north,0,9,2,landslide,1,3,1,2,1.0,1
8.914457,106.168489,Bạc Liêu,61,south,3,5,1,storm,2,4,1,2,0.3,1
17.304384,106.669456,Quảng Trị,29,central,1,7,2,landslide,1,5,4,5,0.7,2
13.50534,109.395947,Bình Định,34,central,1,9,2,flood,0,4,3,4,1.0,4
10.958293,106.37888,TP.HCM,44,south,3,10,2,flood,0,4,1,2,1.0,4
22.364095,103.907402,Lào Cai,3,north,0,7,2,flood,0,4,5,2,0.7,3
10.399564,104.806072,An Giang,56,south,3,9,2,landslide,1,5,1,1,1.0,1
20.709962,106.624571,Thái Bình,21,north,0,1,0,landslide,1,4,1,3,0.3,1
11.768557,105.795759,Tây Ninh,46,south,3,1,0,flood,0,2,1,1,0.3,1
21.375145,106.589797,Hải Dương,19,north,0,10,2,landslide,1,3,1,2,1.0,1
20.509319,105.2671,Hòa Bình,8,north,0,7,2,landslide,1,3,4,2,0.7,3
11.771549,108.624238,Ninh Thuận,37,central,1,5,1,landslide,1,3,2,3,0.5,1
12.158558,107.994815,Lâm Đồng,43,highlands,2,12,1,flood,0,3,4,2,0.5,1
21.202945,106.187786,Hà Nội,0,north,0,5,1,storm,2,3,1,2,0.3,1
22.228558,106.569823,Cao Bằng,11,north,0,1,0,flood,0,3,4,2,0.3,1
19.698925,104.495802,Nghệ An,26,central,1,11,1,landslide,1,5,4,4,0.8,3
12.011388,107.62374,Đắk Nông,42,highlands,2,12,1,flood,0,3,4,2,0.5,1
12.497535,108.720738,Khánh Hòa,36,central,1,6,2,storm,2,4,2,4,0.5,2
11.082513,105.678964,Tây Ninh,46,south,3,11,1,flood,0,2,1,1,0.9,2
9.871593,106.398907,Sóc Trăng,60,south,3,11,1,flood,0,4,1,2,0.9,3
11.039559,108.187771,Bình Thuận,38,central,1,3,0,flood,0,3,2,3,0.2,1
10.446021,106.08918,Vĩnh Long,54,south,3,8,2,landslide,1,4,1,1,0.8,1
19.388004,105.088321,Nghệ An,26,central,1,9,2,landslide,1,5,4,4,1.0,4
10.777393,107.419677,Đồng Nai,48,south,3,5,1,storm,2,3,1,2,0.3,1
9.661777,105.629247,Bạc Liêu,61,south,3,7,2,storm,2,4,1,2,0.6,1
22.540473,103.830939,Lào Cai,3,north,0,12,1,storm,2,4,5,2,0.4,1
10.890798,106.288155,Long An,50,south,3,7,2,landslide,1,4,1,1,0.7,1
20.610242,106.083796,Ninh Bình,24,north,0,5,1,storm,2,4,2,2,0.3,1
21.679852,104.462962,Yên Bái,4,north,0,5,1,flood,0,4,4,2,0.5,2
21.025473,105.340644,Vĩnh Phúc,16,north,0,3,0,storm,2,2,1,2,0.1,1
9.67443,106.00935,Cần Thơ,58,south,3,2,0,landslide,1,4,1,1,0.2,1
10.782957,106.917122,Đồng Nai,48,south,3,9,2,flood,0,3,1,2,1.0,3
10.215762,106.0619,Đồng Tháp,55,south,3,5,1,flood,0,5,1,1,0.5,3
21.997981,103.728798,Lào Cai,3,north,0,4,0,flood,0,4,5,2,0.3,1
10.17677,105.864166,Tiền Giang,51,south,3,1,0,flood,0,4,1,2,0.3,1
9.754544,105.603741,Cần Thơ,58,south,3,4,0,storm,2,4,1,1,0.2,1
21.700338,105.087975,Phú Thọ,15,north,0,7,2,landslide,1,3,2,2,0.7,2
19.125793,104.700963,Nghệ An,26,central,1,9,2,storm,2,5,4,4,0.9,4
21.427363,105.509456,Phú Thọ,15,north,0,4,0,landslide,1,3,2,2,0.3,1
10.962224,108.289228,Bình Thuận,38,central,1,5,1,landslide,1,3,2,3,0.5,1
10.68719,107.448622,Bà Rịa-Vũng Tàu,49,south,3,9,2,landslide,1,3,1,2,1.0,1
20.850045,106.352679,Hải Dương,19,north,0,2,0,landslide,1,3,1,2,0.2,1
13.950624,108.189357,Kon Tum,39,highlands,2,1,0,storm,2,3,4,2,0.2,1
9.654979,105.516414,Sóc Trăng,60,south,3,8,2,storm,2,4,1,2,0.7,1
20.495249,105.996159,Nam Định,23,north,0,6,2,landslide,1,4,1,3,0.6,1
17.903848,106.254157,Hà Tĩnh,27,central,1,3,0,flood,0,5,3,5,0.2,1
12.823141,109.591977,Phú Yên,35,central,1,12,1,flood,0,4,2,4,0.5,2
10.919783,106.135841,Đồng Tháp,55,south,3,6,2,storm,2,5,1,1,0.5,1
22.137758,104.139519,Lào Cai,3,north,0,6,2,storm,2,4,5,2,0.5,1
9.098009,104.903825,Cà Mau,62,south,3,3,0,landslide,1,4,1,2,0.2,1
20.549053,105.991793,Nam Định,23,north,0,5,1,landslide,1,4,1,3,0.5,1
10.837834,105.173258,An Giang,56,south,3,8,2,storm,2,5,1,1,0.7,1
22.276883,107.128404,Lạng Sơn,10,north,0,6,2,landslide,1,3,3,2,0.6,2
15.471067,108.872801,Quảng Nam,32,central,1,6,2,landslide,1,5,4,5,0.6,2
23.203897,105.463185,Hà Giang,14,north,0,2,0,storm,2,4,5,1,0.1,1
21.1982,106.036375,Thái Nguyên,9,north,0,3,0,landslide,1,3,2,2,0.2,1
20.798395,105.738646,Hà Nam,22,north,0,5,1,storm,2,3,1,2,0.3,1
10.038228,105.528474,An Giang,56,south,3,7,2,flood,0,5,1,1,0.7,4
16.334527,107.756545,Đà Nẵng,31,central,1,8,2,storm,2,4,2,4,0.7,2
11.134392,107.153788,Đồng Nai,48,south,3,2,0,flood,0,3,1,2,0.2,1
10.271476,104.582716,Kiên Giang,57,south,3,5,1,flood,0,4,1,2,0.5,2
17.317193,106.675752,Quảng Bình,28,central,1,11,1,flood,0,5,4,5,0.9,5
21.377483,105.566365,Thái Nguyên,9,north,0,11,1,storm,2,3,2,2,0.8,2
11.586036,108.995636,Ninh Thuận,37,central,1,2,0,flood,0,3,2,3,0.2,1
15.367262,109.221037,Quảng Ngãi,33,central,1,9,2,storm,2,5,3,4,0.9,4
22.354912,103.544257,Lai Châu,7,north,0,7,2,storm,2,4,5,1,0.6,1
11.156662,108.148015,Bình Thuận,38,central,1,5,1,landslide,1,3,2,3,0.5,1
20.914975,103.567443,Sơn La,6,north,0,7,2,landslide,1,3,5,2,0.7,3
21.197003,106.277135,Thái Nguyên,9,north,0,11,1,landslide,1,3,2,2,0.8,1
21.09436,105.333154,Phú Thọ,15,north,0,12,1,storm,2,3,2,2,0.4,1
10.287717,106.20055,Vĩnh Long,54,south,3,9,2,landslide,1,4,1,1,1.0,1
10.391462,106.908274,TP.HCM,44,south,3,8,2,flood,0,4,1,2,0.8,3
21.340549,106.702536,Hải Phòng,1,north,0,12,1,flood,0,4,1,3,0.5,2
14.790676,109.228326,Quảng Ngãi,33,central,1,9,2,flood,0,5,3,4,1.0,5
9.746519,105.864017,Bạc Liêu,61,south,3,11,1,flood,0,4,1,2,0.9,4
15.818899,108.199643,Đà Nẵng,31,central,1,5,1,landslide,1,4,2,4,0.5,1
19.670872,104.668098,Nghệ An,26,central,1,4,0,landslide,1,5,4,4,0.3,1
21.649062,106.297353,Bắc Ninh,18,north,0,9,2,landslide,1,2,1,2,1.0,1
10.026603,106.967122,Bà Rịa-Vũng Tàu,49,south,3,9,2,flood,0,3,1,2,1.0,3
11.938441,108.966743,Khánh Hòa,36,central,1,8,2,landslide,1,4,2,4,0.8,1
21.495486,105.098269,Vĩnh Phúc,16,north,0,3,0,landslide,1,2,1,2,0.2,1
16.273412,108.623252,Đà Nẵng,31,central,1,5,1,landslide,1,4,2,4,0.5,1
20.933664,106.794637,Hải Dương,19,north,0,6,2,flood,0,3,1,2,0.6,2
12.658936,108.624944,Đắk Lắk,41,highlands,2,9,2,flood,0,3,3,2,1.0,3
15.586452,108.736639,Quảng Ngãi,33,central,1,11,1,landslide,1,5,3,4,0.8,2
12.004346,109.510759,Khánh Hòa,36,central,1,8,2,storm,2,4,2,4,0.7,3
21.231178,106.626552,Hải Dương,19,north,0,4,0,landslide,1,3,1,2,0.3,1
21.07097,105.803704,Hà Nội,0,north,0,11,1,flood,0,3,1,2,0.9,3
20.36693,106.778519,Hải Phòng,1,north,0,6,2,storm,2,4,1,3,0.5,1
11.040629,107.981912,Bình Thuận,38,central,1,4,0,landslide,1,3,2,3,0.3,1
10.007573,105.585481,Đồng Tháp,55,south,3,4,0,storm,2,5,1,1,0.2,1
20.487995,106.263828,Hưng Yên,20,north,0,2,0,flood,0,3,1,2,0.2,1
21.282727,106.577752,Bắc Giang,17,north,0,1,0,storm,2,3,2,2,0.2,1
9.097388,105.676546,Bạc Liêu,61,south,3,10,2,storm,2,4,1,2,1.0,2
20.318832,105.687194,Ninh Bình,24,north,0,8,2,storm,2,4,2,2,0.7,1
14.260047,108.027578,Gia Lai,40,highlands,2,3,0,storm,2,3,3,2,0.1,1
9.278217,105.715859,Sóc Trăng,60,south,3,2,0,landslide,1,4,1,2,0.2,1
21.762683,104.885203,Tuyên Quang,13,north,0,3,0,landslide,1,3,3,2,0.2,1
9.134967,106.062942,Sóc Trăng,60,south,3,2,0,storm,2,4,1,2,0.1,1
14.167629,108.406268,Gia Lai,40,highlands,2,8,2,storm,2,3,3,2,0.7,1
11.710206,108.540486,Ninh Thuận,37,central,1,11,1,flood,0,3,2,3,0.9,2
15.971872,107.896762,Đà Nẵng,31,central,1,2,0,storm,2,4,2,4,0.1,1
10.584513,106.758808,TP.HCM,44,south,3,1,0,storm,2,4,1,2,0.2,1
9.460093,106.154073,Trà Vinh,53,south,3,11,1,landslide,1,4,1,2,0.8,1
21.224346,106.166634,Thái Nguyên,9,north,0,8,2,flood,0,3,2,2,0.8,2
10.440283,105.918233,Cần Thơ,58,south,3,7,2,storm,2,4,1,1,0.6,1
11.115962,108.414671,Bình Thuận,38,central,1,12,1,storm,2,3,2,3,0.4,1
10.121029,105.427744,Kiên Giang,57,south,3,8,2,landslide,1,4,1,2,0.8,1
17.671265,106.974024,Quảng Bình,28,central,1,8,2,landslide,1,5,4,5,0.8,3
10.630147,105.904122,Đồng Tháp,55,south,3,6,2,flood,0,5,1,1,0.6,3
15.895053,107.7372,Đà Nẵng,31,central,1,2,0,landslide,1,4,2,4,0.2,1
10.775911,108.156067,Bình Thuận,38,central,1,12,1,storm,2,3,2,3,0.4,1
10.736947,107.49425,Đồng Nai,48,south,3,1,0,landslide,1,3,1,2,0.3,1
10.453557,105.559309,Vĩnh Long,54,south,3,2,0,landslide,1,4,1,1,0.2,1
10.036748,105.613342,Cần Thơ,58,south,3,10,2,storm,2,4,1,1,1.0,1
20.920066,106.200987,Nam Định,23,north,0,12,1,landslide,1,4,1,3,0.4,1
20.345193,106.104588,Ninh Bình,24,north,0,1,0,landslide,1,4,2,2,0.3,1
10.341331,106.121316,Tiền Giang,51,south,3,12,1,storm,2,4,1,2,0.4,1
23.038627,106.568531,Cao Bằng,11,north,0,10,2,storm,2,3,4,2,1.0,2
21.436045,107.407083,Quảng Ninh,2,north,0,6,2,landslide,1,3,2,3,0.6,1
10.009927,105.507299,Vĩnh Long,54,south,3,4,0,landslide,1,4,1,1,0.3,1
11.571452,106.956667,Bình Phước,45,south,3,9,2,storm,2,2,2,1,0.9,1
21.067208,106.548494,Hải Dương,19,north,0,5,1,storm,2,3,1,2,0.3,1
12.669004,107.39609,Đắk Nông,42,highlands,2,10,2,landslide,1,3,4,2,1.0,4
20.915876,105.079143,Vĩnh Phúc,16,north,0,10,2,storm,2,2,1,2,1.0,2
10.631983,105.891188,Vĩnh Long,54,south,3,6,2,landslide,1,4,1,1,0.6,1
21.632093,105.145095,Tuyên Quang,13,north,0,12,1,storm,2,3,3,2,0.4,1
10.730402,107.93735,Bình Thuận,38,central,1,1,0,storm,2,3,2,3,0.2,1
12.717901,109.517217,Phú Yên,35,central,1,10,2,flood,0,4,2,4,1.0,4
14.132787,108.463558,Gia Lai,40,highlands,2,5,1,flood,0,3,3,2,0.5,1
11.438699,107.466107,Đồng Nai,48,south,3,7,2,landslide,1,3,1,2,0.7,1
15.210946,109.11707,Quảng Ngãi,33,central,1,1,0,landslide,1,5,3,4,0.3,1
10.063369,104.903527,Kiên Giang,57,south,3,7,2,landslide,1,4,1,2,0.7,1
11.566427,108.484408,Bình Thuận,38,central,1,5,1,flood,0,3,2,3,0.5,2
21.295154,105.273815,Hòa Bình,8,north,0,8,2,landslide,1,3,4,2,0.8,4
10.545198,105.980414,Tiền Giang,51,south,3,4,0,landslide,1,4,1,2,0.3,1
11.252487,106.239309,Bình Phước,45,south,3,4,0,storm,2,2,2,1,0.2,1
22.452626,106.215178,Cao Bằng,11,north,0,7,2,storm,2,3,4,2,0.6,2
22.418574,105.902721,Cao Bằng,11,north,0,11,1,flood,0,3,4,2,0.9,3
21.644712,106.298438,Lạng Sơn,10,north,0,6,2,storm,2,3,3,2,0.5,1
11.546839,107.949926,Bình Thuận,38,central,1,9,2,flood,0,3,2,3,1.0,3
22.502363,103.832097,Lai Châu,7,north,0,1,0,landslide,1,4,5,1,0.3,2
20.703035,107.653299,Quảng Ninh,2,north,0,4,0,flood,0,3,2,3,0.3,1
12.337691,108.319848,Lâm Đồng,43,highlands,2,3,0,landslide,1,3,4,2,0.2,1
17.197819,106.52417,Quảng Bình,28,central,1,4,0,storm,2,5,4,5,0.2,1
9.538902,106.066206,Sóc Trăng,60,south,3,8,2,flood,0,4,1,2,0.8,4
21.816186,105.395414,Bắc Kạn,12,north,0,2,0,storm,2,3,4,2,0.1,1
11.259135,106.313458,Tây Ninh,46,south,3,7,2,storm,2,2,1,1,0.6,1
10.965059,106.333108,Tây Ninh,46,south,3,1,0,landslide,1,2,1,1,0.3,1
21.313025,105.785809,Bắc Giang,17,north,0,9,2,storm,2,3,2,2,0.9,2
11.199619,106.223531,Tây Ninh,46,south,3,10,2,flood,0,2,1,1,1.0,2
11.067932,106.166326,Bình Dương,47,south,3,10,2,storm,2,3,1,1,1.0,1
15.114459,108.205026,Quảng Nam,32,central,1,10,2,landslide,1,5,4,5,1.0,4
15.353957,108.469941,Quảng Nam,32,central,1,8,2,landslide,1,5,4,5,0.8,4
15.934719,107.717929,Đà Nẵng,31,central,1,8,2,landslide,1,4,2,4,0.8,2
21.029813,105.555297,Hòa Bình,8,north,0,4,0,storm,2,3,4,2,0.2,1
9.965387,105.856651,Cần Thơ,58,south,3,7,2,flood,0,4,1,1,0.7,3
22.310017,106.613108,Lạng Sơn,10,north,0,4,0,flood,0,3,3,2,0.3,1
10.538182,105.140672,An Giang,56,south,3,10,2,storm,2,5,1,1,1.0,1
19.870625,105.671959,Ninh Bình,24,north,0,9,2,flood,0,4,2,2,1.0,4
20.893807,105.186408,Hòa Bình,8,north,0,11,1,flood,0,3,4,2,0.9,3
19.502904,105.039846,Nghệ An,26,central,1,7,2,storm,2,5,4,4,0.6,3
20.005316,106.620614,Nam Định,23,north,0,1,0,landslide,1,4,1,3,0.3,1
14.113293,107.764767,Gia Lai,40,highlands,2,4,0,storm,2,3,3,2,0.2,1
14.474358,107.804661,Gia Lai,40,highlands,2,5,1,flood,0,3,3,2,0.5,1
12.857362,108.765646,Phú Yên,35,central,1,2,0,landslide,1,4,2,4,0.2,1
21.254673,106.206122,Bắc Giang,17,north,0,11,1,flood,0,3,2,2,0.9,3
21.095393,104.984123,Phú Thọ,15,north,0,9,2,landslide,1,3,2,2,1.0,2
12.984287,108.410812,Đắk Lắk,41,highlands,2,6,2,storm,2,3,3,2,0.5,1
22.514344,104.427869,Lào Cai,3,north,0,1,0,storm,2,4,5,2,0.2,1
21.65563,103.266823,Điện Biên,5,north,0,1,0,storm,2,3,4,1,0.2,1
11.481685,106.856092,Bình Dương,47,south,3,3,0,landslide,1,3,1,1,0.2,1
20.899604,106.007534,Hà Nam,22,north,0,1,0,flood,0,3,1,2,0.3,1
11.770654,108.855452,Lâm Đồng,43,highlands,2,10,2,flood,0,3,4,2,1.0,3
20.803626,106.272386,Nam Định,23,north,0,3,0,storm,2,4,1,3,0.1,1
20.931783,106.893882,Hải Phòng,1,north,0,5,1,storm,2,4,1,3,0.3,1
22.158738,104.014936,Lào Cai,3,north,0,10,2,flood,0,4,5,2,1.0,4
21.374555,106.170011,Hà Nội,0,north,0,6,2,landslide,1,3,1,2,0.6,1
11.015266,107.663218,Bình Thuận,38,central,1,7,2,storm,2,3,2,3,0.6,1
20.921119,106.375156,Hưng Yên,20,north,0,10,2,storm,2,3,1,2,1.0,2
9.725426,106.019617,Trà Vinh,53,south,3,8,2,landslide,1,4,1,2,0.8,1
9.655467,106.178131,Trà Vinh,53,south,3,11,1,flood,0,4,1,2,0.9,3
10.320346,105.287727,An Giang,56,south,3,11,1,storm,2,5,1,1,0.8,1
13.327132,108.634649,Phú Yên,35,central,1,5,1,flood,0,4,2,4,0.5,2
21.259944,105.494541,Hòa Bình,8,north,0,3,0,flood,0,3,4,2,0.2,1
17.129047,107.227626,Quảng Trị,29,central,1,7,2,landslide,1,5,4,5,0.7,2
15.081894,108.859661,Quảng Ngãi,33,central,1,1,0,storm,2,5,3,4,0.2,1
22.020953,106.225005,Bắc Kạn,12,north,0,4,0,storm,2,3,4,2,0.2,1
10.042455,107.365237,Bà Rịa-Vũng Tàu,49,south,3,12,1,flood,0,3,1,2,0.5,1
21.021603,104.856051,Hòa Bình,8,north,0,10,2,flood,0,3,4,2,1.0,3
15.334897,108.818408,Quảng Nam,32,central,1,7,2,flood,0,5,4,5,0.7,4
17.703274,106.558508,Quảng Bình,28,central,1,3,0,landslide,1,5,4,5,0.2,1
21.20515,105.634295,Thái Nguyên,9,north,0,12,1,flood,0,3,2,2,0.5,2
10.755638,105.573655,Đồng Tháp,55,south,3,11,1,storm,2,5,1,1,0.8,1
21.060866,105.100539,Vĩnh Phúc,16,north,0,4,0,storm,2,2,1,2,0.2,1
10.566992,106.178495,Bến Tre,52,south,3,12,1,landslide,1,4,1,2,0.4,1
12.470102,107.746836,Đắk Nông,42,highlands,2,4,0,landslide,1,3,4,2,0.3,1
21.727046,105.227412,Tuyên Quang,13,north,0,10,2,storm,2,3,3,2,1.0,2
9.357025,106.300148,Sóc Trăng,60,south,3,2,0,storm,2,4,1,2,0.1,1
21.595214,105.389651,Thái Nguyên,9,north,0,2,0,landslide,1,3,2,2,0.2,1
10.834903,107.483415,Bà Rịa-Vũng Tàu,49,south,3,9,2,flood,0,3,1,2,1.0,3
11.114305,106.408593,TP.HCM,44,south,3,1,0,flood,0,4,1,2,0.3,1
20.373897,106.682663,Thái Bình,21,north,0,12,1,flood,0,4,1,3,0.5,2
22.118734,106.538801,Lạng Sơn,10,north,0,2,0,flood,0,3,3,2,0.2,1
10.22127,106.84859,Long An,50,south,3,6,2,landslide,1,4,1,1,0.6,1
21.117133,105.746138,Thái Nguyên,9,north,0,12,1,landslide,1,3,2,2,0.4,1
11.701375,106.146935,Tây Ninh,46,south,3,11,1,flood,0,2,1,1,0.9,2
20.682552,106.29773,Hải Phòng,1,north,0,2,0,flood,0,4,1,3,0.2,1
10.927383,105.324245,Đồng Tháp,55,south,3,4,0,storm,2,5,1,1,0.2,1
10.94967,104.797644,An Giang,56,south,3,7,2,storm,2,5,1,1,0.6,1
16.963353,106.943312,Quảng Trị,29,central,1,4,0,landslide,1,5,4,5,0.3,1
20.920406,105.04122,Hòa Bình,8,north,0,9,2,storm,2,3,4,2,0.9,2
20.655561,106.71857,Thái Bình,21,north,0,1,0,storm,2,4,1,3,0.2,1
10.228695,104.849979,An Giang,56,south,3,5,1,flood,0,5,1,1,0.5,2
21.073635,105.543493,Hà Nội,0,north,0,11,1,landslide,1,3,1,2,0.8,1
