lat,lng,province,province_id,region,region_id,date,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,weather_avg_temp,weather_max_temp,weather_min_temp,weather_total_precip_30d,weather_max_daily_precip,weather_avg_wind,weather_max_wind,weather_days_with_rain,weather_days_heavy_rain,risk_level
10.742305,106.098949,Long An,50,south,3,2021-11-29,11,1,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
17.086284,107.432982,Quảng Trị,29,central,1,2022-03-26,3,0,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.492523,106.841169,Long An,50,south,3,2022-11-14,11,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.128832,108.792836,Phú Yên,35,central,1,2021-09-28,9,2,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
22.186741,103.531379,Lai Châu,7,north,0,2021-03-17,3,0,storm,2,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.247993,104.8062,Tuyên Quang,13,north,0,2021-04-28,4,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.354114,108.556735,Lâm Đồng,43,highlands,2,2022-05-17,5,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.174822,107.359589,Quảng Ninh,2,north,0,2021-05-08,5,1,storm,2,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.62725,105.766188,Đồng Tháp,55,south,3,2022-02-16,2,0,storm,2,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.006463,105.572289,Hưng Yên,20,north,0,2023-02-19,2,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
14.803142,108.523837,Quảng Ngãi,33,central,1,2021-08-21,8,2,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.637471,104.943838,Hà Giang,14,north,0,2021-01-16,1,0,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.743373,105.906163,Bắc Giang,17,north,0,2020-07-30,7,2,storm,2,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
18.623786,106.35204,Hà Tĩnh,27,central,1,2022-12-03,12,1,flood,0,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.685185,105.918081,Bắc Ninh,18,north,0,2023-09-24,9,2,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.10818,107.080134,Đồng Nai,48,south,3,2021-03-23,3,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
19.878566,106.473555,Ninh Bình,24,north,0,2022-03-11,3,0,storm,2,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.238289,106.332139,Trà Vinh,53,south,3,2023-06-02,6,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
11.006712,107.039412,TP.HCM,44,south,3,2021-02-18,2,0,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.329618,105.309049,An Giang,56,south,3,2020-11-13,11,1,flood,0,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.816769,105.871231,Bắc Ninh,18,north,0,2023-08-18,8,2,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.524843,106.311503,Tiền Giang,51,south,3,2023-05-14,5,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.552946,106.047599,Vĩnh Long,54,south,3,2023-06-22,6,2,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.18587,106.393441,Lạng Sơn,10,north,0,2021-04-25,4,0,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
15.929336,108.865376,Quảng Nam,32,central,1,2022-07-28,7,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.488436,108.887588,Lâm Đồng,43,highlands,2,2020-12-28,12,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
11.36196,107.693133,Bình Thuận,38,central,1,2020-03-21,3,0,storm,2,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.480237,109.212386,Khánh Hòa,36,central,1,2020-11-09,11,1,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.537068,108.735774,Khánh Hòa,36,central,1,2020-11-13,11,1,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
19.834086,106.29794,Ninh Bình,24,north,0,2022-02-28,2,0,storm,2,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.337202,105.870091,Bạc Liêu,61,south,3,2023-01-08,1,0,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.523767,106.64074,Bến Tre,52,south,3,2023-07-08,7,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.108699,107.782481,Đắk Nông,42,highlands,2,2023-12-31,12,1,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.763787,105.628265,Bắc Ninh,18,north,0,2020-05-10,5,1,landslide,1,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.30199,106.214148,Hải Dương,19,north,0,2021-03-01,3,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
19.04277,104.532104,Nghệ An,26,central,1,2022-11-25,11,1,landslide,1,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
11.513409,108.780876,Lâm Đồng,43,highlands,2,2020-12-23,12,1,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
15.390415,109.194933,Quảng Ngãi,33,central,1,2023-12-07,12,1,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
13.375905,108.926157,Bình Định,34,central,1,2023-08-16,8,2,flood,0,4,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
22.975515,103.493694,Lào Cai,3,north,0,2022-07-23,7,2,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.000087,103.9099,Sơn La,6,north,0,2020-12-25,12,1,storm,2,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.798976,107.419146,Quảng Trị,29,central,1,2020-08-01,8,2,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.568389,105.27657,Yên Bái,4,north,0,2023-06-18,6,2,storm,2,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.656344,103.718006,Sơn La,6,north,0,2020-08-24,8,2,storm,2,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.373477,106.347372,Bình Phước,45,south,3,2022-07-20,7,2,storm,2,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.413052,105.411513,Hòa Bình,8,north,0,2021-03-23,3,0,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.649991,106.029788,Thái Nguyên,9,north,0,2021-09-22,9,2,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.92909,106.206756,Hà Nam,22,north,0,2021-11-03,11,1,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.431992,106.100405,Hải Dương,19,north,0,2022-04-22,4,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.356912,107.891141,Đà Nẵng,31,central,1,2021-01-07,1,0,landslide,1,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
22.920889,104.620286,Hà Giang,14,north,0,2022-08-25,8,2,flood,0,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.465301,106.770438,Trà Vinh,53,south,3,2023-03-04,3,0,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
18.823002,106.071103,Hà Tĩnh,27,central,1,2021-04-30,4,0,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.023891,106.156847,Bắc Kạn,12,north,0,2023-12-16,12,1,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.075872,106.047576,Hải Dương,19,north,0,2020-01-21,1,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.292809,107.614471,Đắk Nông,42,highlands,2,2020-06-15,6,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
13.943753,108.034138,Kon Tum,39,highlands,2,2023-12-07,12,1,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.859883,105.966166,Thái Bình,21,north,0,2022-10-01,10,2,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
12.017692,108.962775,Ninh Thuận,37,central,1,2023-05-16,5,1,storm,2,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
15.304078,108.332425,Quảng Ngãi,33,central,1,2022-09-17,9,2,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
17.900964,105.926793,Hà Tĩnh,27,central,1,2023-09-12,9,2,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.355575,106.130097,Sóc Trăng,60,south,3,2020-08-11,8,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
16.907852,107.051151,Quảng Trị,29,central,1,2021-06-12,6,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.718364,105.343475,Đồng Tháp,55,south,3,2022-04-13,4,0,flood,0,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.827768,109.313465,Ninh Thuận,37,central,1,2022-12-16,12,1,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.910156,106.709506,Long An,50,south,3,2021-06-29,6,2,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
16.138953,108.482846,Đà Nẵng,31,central,1,2021-12-08,12,1,flood,0,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.663918,108.435624,Bình Thuận,38,central,1,2023-09-07,9,2,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.576285,105.783041,Nam Định,23,north,0,2021-10-13,10,2,landslide,1,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.959732,106.107563,Hà Nội,0,north,0,2022-02-03,2,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.477055,107.060901,Bà Rịa-Vũng Tàu,49,south,3,2022-04-26,4,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.564519,105.003091,Hòa Bình,8,north,0,2023-12-25,12,1,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
14.840503,108.074709,Kon Tum,39,highlands,2,2021-08-26,8,2,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.576517,104.725259,An Giang,56,south,3,2020-08-23,8,2,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.728795,107.241555,Đắk Nông,42,highlands,2,2020-12-18,12,1,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
9.769051,105.754929,Bạc Liêu,61,south,3,2022-12-28,12,1,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.881723,107.781932,Đắk Lắk,41,highlands,2,2021-05-08,5,1,storm,2,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.949738,104.8187,Yên Bái,4,north,0,2021-08-25,8,2,flood,0,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
10.888446,105.941614,Long An,50,south,3,2023-05-29,5,1,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
19.731656,105.231986,Nghệ An,26,central,1,2020-04-04,4,0,storm,2,5,4,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
14.957428,108.489688,Quảng Ngãi,33,central,1,2023-03-19,3,0,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.566017,105.398785,Hà Nội,0,north,0,2022-06-12,6,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.978177,105.920948,Sóc Trăng,60,south,3,2020-09-04,9,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.623429,108.803229,Quảng Ngãi,33,central,1,2020-11-26,11,1,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.350323,106.395731,Hưng Yên,20,north,0,2021-02-15,2,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.400538,106.288296,Hưng Yên,20,north,0,2022-03-16,3,0,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.788243,105.737816,Vĩnh Long,54,south,3,2022-07-03,7,2,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.026252,105.073128,Phú Thọ,15,north,0,2021-01-15,1,0,flood,0,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.513812,106.78605,Long An,50,south,3,2022-05-07,5,1,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.040043,108.736476,Đắk Lắk,41,highlands,2,2020-01-10,1,0,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.582159,107.2668,Quảng Ninh,2,north,0,2023-11-16,11,1,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.485262,105.417923,Hà Nội,0,north,0,2023-09-23,9,2,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.224503,106.881644,Bà Rịa-Vũng Tàu,49,south,3,2022-02-09,2,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.418862,106.418908,Lạng Sơn,10,north,0,2020-07-17,7,2,flood,0,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
14.448276,107.507391,Kon Tum,39,highlands,2,2023-01-26,1,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.936948,105.385399,Bắc Kạn,12,north,0,2023-04-06,4,0,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.715585,105.701819,Vĩnh Long,54,south,3,2021-09-10,9,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.65474,105.994262,Long An,50,south,3,2020-10-02,10,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
12.048239,109.330999,Khánh Hòa,36,central,1,2021-09-01,9,2,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
21.030595,106.415671,Hải Phòng,1,north,0,2023-06-06,6,2,storm,2,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.432237,106.095596,Hưng Yên,20,north,0,2020-04-07,4,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.499619,107.883756,Kon Tum,39,highlands,2,2020-05-13,5,1,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.162447,105.98541,Long An,50,south,3,2023-03-04,3,0,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.894426,108.234753,Kon Tum,39,highlands,2,2023-12-11,12,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
9.807347,105.440989,Cần Thơ,58,south,3,2021-12-15,12,1,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.361976,106.809738,Quảng Ninh,2,north,0,2021-05-17,5,1,flood,0,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.069657,105.634573,Tuyên Quang,13,north,0,2020-07-07,7,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.275984,105.911076,Trà Vinh,53,south,3,2023-10-31,10,2,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.919296,105.645337,Vĩnh Long,54,south,3,2021-04-12,4,0,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
13.016524,108.492411,Đắk Lắk,41,highlands,2,2023-08-26,8,2,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.947155,106.092514,Hà Nội,0,north,0,2022-01-30,1,0,storm,2,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.873951,106.401033,TP.HCM,44,south,3,2021-10-23,10,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.354235,106.352547,Sóc Trăng,60,south,3,2022-10-17,10,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.452382,105.7516,Nam Định,23,north,0,2020-05-27,5,1,flood,0,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
13.85466,108.36237,Kon Tum,39,highlands,2,2021-04-03,4,0,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.859253,105.579881,Hậu Giang,59,south,3,2022-09-22,9,2,flood,0,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
15.407672,108.368042,Quảng Nam,32,central,1,2022-02-24,2,0,landslide,1,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
12.14937,108.491134,Lâm Đồng,43,highlands,2,2022-10-18,10,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.059019,106.009237,Hà Nội,0,north,0,2020-09-08,9,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.881992,105.831801,Hà Nam,22,north,0,2022-09-15,9,2,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
21.920511,105.398309,Yên Bái,4,north,0,2020-09-13,9,2,landslide,1,4,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
15.453874,108.231829,Quảng Nam,32,central,1,2021-10-17,10,2,flood,0,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
20.559063,106.29404,Hà Nam,22,north,0,2020-04-09,4,0,flood,0,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.393338,106.329105,Bình Dương,47,south,3,2020-06-16,6,2,storm,2,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.373088,105.088277,Hòa Bình,8,north,0,2022-05-12,5,1,landslide,1,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
21.747945,103.280728,Điện Biên,5,north,0,2023-10-30,10,2,landslide,1,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
20.13123,105.65496,Ninh Bình,24,north,0,2021-08-28,8,2,landslide,1,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
13.666058,108.261079,Gia Lai,40,highlands,2,2023-04-30,4,0,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.595595,105.192353,An Giang,56,south,3,2021-11-14,11,1,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.902641,106.100343,Bắc Ninh,18,north,0,2022-03-23,3,0,flood,0,2,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.477582,106.705703,Bình Dương,47,south,3,2020-08-07,8,2,storm,2,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.453376,105.757402,Đồng Tháp,55,south,3,2022-11-04,11,1,landslide,1,5,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
19.587437,106.136607,Thanh Hóa,25,central,1,2022-12-31,12,1,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
15.996533,108.052918,Quảng Nam,32,central,1,2020-06-26,6,2,storm,2,5,4,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
11.023736,106.544965,Tây Ninh,46,south,3,2020-05-20,5,1,flood,0,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
9.344296,105.887463,Hậu Giang,59,south,3,2021-10-26,10,2,storm,2,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.101085,105.917579,Hậu Giang,59,south,3,2021-06-29,6,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
23.227383,105.273183,Hà Giang,14,north,0,2021-06-11,6,2,storm,2,4,5,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
15.341106,108.5851,Quảng Ngãi,33,central,1,2023-06-08,6,2,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.143274,106.138689,Trà Vinh,53,south,3,2020-03-28,3,0,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.951515,105.869903,Thái Nguyên,9,north,0,2020-12-31,12,1,storm,2,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.818523,106.404024,Hà Nam,22,north,0,2021-11-20,11,1,landslide,1,3,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.079715,105.848797,Ninh Bình,24,north,0,2023-11-06,11,1,flood,0,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
10.611797,108.083361,Bình Thuận,38,central,1,2022-11-27,11,1,landslide,1,3,2,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
10.801164,106.333076,Long An,50,south,3,2021-10-30,10,2,landslide,1,4,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
22.369988,103.518635,Lào Cai,3,north,0,2020-01-24,1,0,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
12.200585,107.050803,Bình Phước,45,south,3,2021-06-01,6,2,flood,0,2,2,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
22.672404,104.127366,Lào Cai,3,north,0,2021-07-10,7,2,landslide,1,4,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
12.729013,108.617013,Đắk Lắk,41,highlands,2,2022-12-10,12,1,landslide,1,3,3,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.797014,104.335229,Sơn La,6,north,0,2021-12-04,12,1,landslide,1,3,5,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
9.742878,105.857421,Sóc Trăng,60,south,3,2020-01-26,1,0,flood,0,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
20.537398,106.061374,Thái Bình,21,north,0,2022-09-16,9,2,flood,0,4,1,3,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,5
9.51372,105.212409,Kiên Giang,57,south,3,2022-09-28,9,2,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
11.797631,108.7293,Lâm Đồng,43,highlands,2,2023-01-12,1,0,storm,2,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
19.406466,105.37919,Thanh Hóa,25,central,1,2023-12-26,12,1,flood,0,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
10.131251,106.218887,Trà Vinh,53,south,3,2022-06-09,6,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.171632,106.154029,Bình Dương,47,south,3,2021-06-08,6,2,storm,2,3,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
10.85963,106.663693,TP.HCM,44,south,3,2020-03-16,3,0,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
21.2993,105.611958,Thái Nguyên,9,north,0,2023-03-21,3,0,landslide,1,3,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
14.97443,109.177659,Quảng Ngãi,33,central,1,2020-08-12,8,2,landslide,1,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,4
12.907809,109.250948,Phú Yên,35,central,1,2021-04-07,4,0,storm,2,4,2,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
14.689002,108.260955,Kon Tum,39,highlands,2,2020-08-10,8,2,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,3
20.623707,105.627945,Ninh Bình,24,north,0,2021-02-03,2,0,flood,0,4,2,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
18.692489,105.762022,Hà Tĩnh,27,central,1,2022-04-27,4,0,landslide,1,5,3,5,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.370508,102.633463,Điện Biên,5,north,0,2020-06-03,6,2,storm,2,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.169101,105.731778,Bạc Liêu,61,south,3,2021-12-21,12,1,storm,2,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
21.260574,103.085914,Điện Biên,5,north,0,2023-11-19,11,1,storm,2,3,4,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.047214,105.850031,Tây Ninh,46,south,3,2023-01-28,1,0,landslide,1,2,1,1,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
11.948005,107.680621,Đắk Nông,42,highlands,2,2020-01-16,1,0,flood,0,3,4,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
9.389584,104.764976,Cà Mau,62,south,3,2021-06-20,6,2,landslide,1,4,1,2,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,1
20.074996,105.512164,Thanh Hóa,25,central,1,2020-02-19,2,0,storm,2,5,3,4,25.0,30.0,20.0,100.0,20.0,10.0,20.0,10,1,2
